id,date_time,not_rain_pxl,sequence,rain_category
2316156,2024-09-05 14:20:00,162068,49,4
2316136,2024-09-05 14:15:00,162499,49,4
2316115,2024-09-05 14:10:00,163389,49,4
2316093,2024-09-05 14:05:00,162066,49,4
2316050,2024-09-05 14:00:00,162040,49,4
2316031,2024-09-05 13:55:00,162152,49,4
2316010,2024-09-05 13:50:00,161490,49,4
2315989,2024-09-05 13:45:00,161639,49,4
2315967,2024-09-05 13:40:00,162011,49,4
2315944,2024-09-05 13:35:00,162362,49,4
2315922,2024-09-05 13:30:00,162249,49,4
2315900,2024-09-05 13:25:00,162035,49,4
2315880,2024-09-05 13:20:00,162458,49,4
2315859,2024-09-05 13:15:00,160469,49,4
2315837,2024-09-05 13:10:00,159557,49,4
2315815,2024-09-05 13:05:00,155972,49,4
2315770,2024-09-05 13:00:00,154233,49,4
2315753,2024-09-05 12:55:00,152462,49,4
2315732,2024-09-05 12:50:00,150037,49,4
2315711,2024-09-05 12:45:00,148365,49,4
2315690,2024-09-05 12:40:00,147388,49,4
2315669,2024-09-05 12:35:00,145455,49,4
2315648,2024-09-05 12:30:00,142603,49,4
2315627,2024-09-05 12:25:00,139968,49,4
2315604,2024-09-05 12:20:00,139788,49,4
2315586,2024-09-05 12:15:00,139348,49,4
2315564,2024-09-05 12:10:00,139437,49,4
2315542,2024-09-05 12:05:00,138908,49,4
2315499,2024-09-05 12:00:00,139989,49,4
2315480,2024-09-05 11:55:00,141300,49,4
2315458,2024-09-05 11:50:00,141856,49,4
2315436,2024-09-05 11:45:00,144533,49,4
2315412,2024-09-05 11:40:00,147586,49,4
2315393,2024-09-05 11:35:00,149299,49,4
2315371,2024-09-05 11:30:00,149815,49,4
2315349,2024-09-05 11:25:00,150619,49,4
2315327,2024-09-05 11:20:00,150701,49,4
2315307,2024-09-05 11:15:00,151275,49,4
2315283,2024-09-05 11:10:00,151877,49,4
2315263,2024-09-05 11:05:00,151739,49,4
2315219,2024-09-05 11:00:00,152218,49,4
2315197,2024-09-05 10:55:00,152701,49,4
2315175,2024-09-05 10:50:00,150953,49,4
2315153,2024-09-05 10:45:00,151285,49,4
2315133,2024-09-05 10:40:00,149981,49,4
2315113,2024-09-05 10:35:00,148987,49,4
2315089,2024-09-05 10:30:00,147844,49,4
2315067,2024-09-05 10:25:00,146509,49,4
2315047,2024-09-05 10:20:00,145501,49,4
2315025,2024-09-05 10:15:00,144456,49,4
2315001,2024-09-05 10:10:00,144299,49,4
2314979,2024-09-05 10:05:00,144146,49,4
2314937,2024-09-05 10:00:00,143307,49,4
2314917,2024-09-05 09:55:00,141980,49,4
2314893,2024-09-05 09:50:00,140444,49,4
2314871,2024-09-05 09:45:00,141346,49,4
2314849,2024-09-05 09:40:00,142353,49,4
2314827,2024-09-05 09:35:00,141821,49,4
2314805,2024-09-05 09:30:00,142746,49,4
2314780,2024-09-05 09:25:00,142929,49,4
2314761,2024-09-05 09:20:00,145098,49,4
2314739,2024-09-05 09:15:00,146803,49,4
2314717,2024-09-05 09:10:00,148277,49,4
2314696,2024-09-05 09:05:00,149671,49,4
2314654,2024-09-05 09:00:00,150205,49,4
2314632,2024-09-05 08:55:00,150918,49,4
2314610,2024-09-05 08:50:00,150888,49,4
2314588,2024-09-05 08:45:00,152971,49,4
2314566,2024-09-05 08:40:00,153909,49,4
2314546,2024-09-05 08:35:00,156031,49,4
2314524,2024-09-05 08:30:00,157270,49,4
2314502,2024-09-05 08:25:00,158779,49,4
2314480,2024-09-05 08:20:00,160635,49,4
2314456,2024-09-05 08:15:00,161503,49,4
2314436,2024-09-05 08:10:00,162311,49,4
2314412,2024-09-05 08:05:00,162945,49,4
2314370,2024-09-05 08:00:00,164958,49,4
2314348,2024-09-05 07:55:00,166736,49,4
2314326,2024-09-05 07:50:00,168539,49,3
2314304,2024-09-05 07:45:00,170137,49,3
2314282,2024-09-05 07:40:00,171041,49,3
2314260,2024-09-05 07:35:00,172390,49,3
2314240,2024-09-05 07:30:00,173238,49,3
2314216,2024-09-05 07:25:00,174705,49,3
2314194,2024-09-05 07:20:00,176127,49,3
2314172,2024-09-05 07:15:00,177481,49,3
2314150,2024-09-05 07:10:00,178361,49,3
2314128,2024-09-05 07:05:00,179617,49,3
2314086,2024-09-05 07:00:00,180539,49,3
2314066,2024-09-05 06:55:00,181766,49,3
2314042,2024-09-05 06:50:00,182437,49,3
2314020,2024-09-05 06:45:00,184307,49,3
2313995,2024-09-05 06:40:00,184252,49,3
2313976,2024-09-05 06:35:00,186082,49,3
2313954,2024-09-05 06:30:00,187256,49,2
2313932,2024-09-05 06:25:00,188100,49,2
2313910,2024-09-05 06:20:00,189349,49,2
2313888,2024-09-05 06:15:00,190361,49,2
2313864,2024-09-05 06:10:00,191047,49,2
2313846,2024-09-05 06:05:00,191538,49,2
2313808,2024-09-05 06:00:00,192121,49,2
2313784,2024-09-05 05:55:00,192707,49,2
2313761,2024-09-05 05:50:00,193417,49,1
2313740,2024-09-05 05:40:00,194652,49,1
2313032,2024-09-04 17:30:00,195957,50,0
2313012,2024-09-04 17:20:00,195623,50,0
2312990,2024-09-04 17:10:00,195489,50,0
2312950,2024-09-04 17:00:00,195388,50,0
2312930,2024-09-04 16:50:00,195048,50,1
2312910,2024-09-04 16:40:00,194911,50,1
2312890,2024-09-04 16:30:00,194744,50,1
2312868,2024-09-04 16:20:00,194626,50,1
2312848,2024-09-04 16:15:00,193919,50,1
2312830,2024-09-04 16:10:00,193893,50,1
2312810,2024-09-04 16:05:00,193605,50,1
2312768,2024-09-04 16:00:00,193459,50,1
2312748,2024-09-04 15:55:00,193373,50,1
2312728,2024-09-04 15:50:00,193225,50,1
2312708,2024-09-04 15:45:00,193068,50,2
2312688,2024-09-04 15:40:00,192538,50,2
2312669,2024-09-04 15:35:00,192339,50,2
2312649,2024-09-04 15:30:00,192098,50,2
2312629,2024-09-04 15:25:00,192077,50,2
2312607,2024-09-04 15:20:00,191920,50,2
2312583,2024-09-04 15:15:00,191532,50,2
2312558,2024-09-04 15:10:00,191129,50,2
2312539,2024-09-04 15:05:00,191020,50,2
2312497,2024-09-04 15:00:00,190636,50,2
2312477,2024-09-04 14:55:00,190581,50,2
2312451,2024-09-04 14:50:00,189883,50,2
2312435,2024-09-04 14:45:00,190257,50,2
2312411,2024-09-04 14:40:00,189593,50,2
2312389,2024-09-04 14:35:00,189701,50,2
2312367,2024-09-04 14:30:00,189071,50,2
2312347,2024-09-04 14:25:00,189203,50,2
2312325,2024-09-04 14:20:00,188776,50,2
2312303,2024-09-04 14:15:00,188394,50,2
2312281,2024-09-04 14:10:00,188211,50,2
2312259,2024-09-04 14:05:00,188015,50,2
2312215,2024-09-04 14:00:00,188345,50,2
2312195,2024-09-04 13:55:00,188295,50,2
2312171,2024-09-04 13:50:00,187836,50,2
2312149,2024-09-04 13:45:00,187898,50,2
2312127,2024-09-04 13:40:00,187561,50,2
2312105,2024-09-04 13:35:00,187665,50,2
2312083,2024-09-04 13:30:00,187846,50,2
2312061,2024-09-04 13:25:00,187681,50,2
2312039,2024-09-04 13:20:00,187809,50,2
2312019,2024-09-04 13:15:00,187787,50,2
2311995,2024-09-04 13:10:00,187298,50,2
2311973,2024-09-04 13:05:00,186985,50,2
2311931,2024-09-04 13:00:00,187125,50,2
2311909,2024-09-04 12:55:00,187227,50,2
2311887,2024-09-04 12:50:00,187496,50,2
2311865,2024-09-04 12:45:00,187776,50,2
2311843,2024-09-04 12:40:00,187822,50,2
2311821,2024-09-04 12:35:00,188267,50,2
2311801,2024-09-04 12:30:00,188371,50,2
2311779,2024-09-04 12:25:00,188958,50,2
2311755,2024-09-04 12:20:00,189346,50,2
2311733,2024-09-04 12:15:00,189922,50,2
2311713,2024-09-04 12:10:00,190718,50,2
2311686,2024-09-04 12:05:00,191465,50,2
2311647,2024-09-04 12:00:00,191830,50,2
2311625,2024-09-04 11:55:00,191931,50,2
2311603,2024-09-04 11:50:00,192055,50,2
2311583,2024-09-04 11:45:00,192341,50,2
2311556,2024-09-04 11:40:00,192624,50,2
2311539,2024-09-04 11:35:00,192893,50,2
2311515,2024-09-04 11:30:00,193185,50,1
2311495,2024-09-04 11:25:00,193333,50,1
2311471,2024-09-04 11:20:00,193366,50,1
2311451,2024-09-04 11:15:00,193539,50,1
2311427,2024-09-04 11:10:00,193686,50,1
2311405,2024-09-04 11:05:00,193700,50,1
2311363,2024-09-04 11:00:00,193873,50,1
2311341,2024-09-04 10:55:00,194387,50,1
2311319,2024-09-04 10:50:00,194806,50,1
2311297,2024-09-04 10:45:00,195029,50,1
2311277,2024-09-04 10:40:00,195135,50,0
2310164,2024-09-03 16:40:00,195906,51,0
2310144,2024-09-03 16:30:00,195887,51,0
2310124,2024-09-03 16:20:00,195933,51,0
2310104,2024-09-03 16:10:00,195546,51,0
2310064,2024-09-03 16:00:00,195136,51,0
2310044,2024-09-03 15:50:00,194939,51,1
2310024,2024-09-03 15:40:00,194587,51,1
2310004,2024-09-03 15:30:00,194060,51,1
2309982,2024-09-03 15:20:00,193253,51,1
2309962,2024-09-03 15:15:00,192989,51,2
2309944,2024-09-03 15:10:00,192798,51,2
2309919,2024-09-03 15:05:00,192724,51,2
2309882,2024-09-03 15:00:00,192452,51,2
2309862,2024-09-03 14:55:00,192058,51,2
2309840,2024-09-03 14:50:00,191459,51,2
2309820,2024-09-03 14:45:00,190889,51,2
2309800,2024-09-03 14:40:00,190376,51,2
2309780,2024-09-03 14:35:00,190019,51,2
2309760,2024-09-03 14:30:00,189718,51,2
2309740,2024-09-03 14:25:00,188906,51,2
2309720,2024-09-03 14:20:00,187949,51,2
2309700,2024-09-03 14:15:00,187157,51,2
2309678,2024-09-03 14:10:00,185759,51,3
2309656,2024-09-03 14:05:00,185051,51,3
2309614,2024-09-03 14:00:00,185119,51,3
2309593,2024-09-03 13:55:00,184857,51,3
2309571,2024-09-03 13:50:00,184488,51,3
2309550,2024-09-03 13:45:00,184110,51,3
2309528,2024-09-03 13:40:00,183695,51,3
2309506,2024-09-03 13:35:00,183874,51,3
2309484,2024-09-03 13:30:00,183970,51,3
2309462,2024-09-03 13:25:00,184057,51,3
2309437,2024-09-03 13:20:00,184436,51,3
2309418,2024-09-03 13:15:00,184716,51,3
2309396,2024-09-03 13:10:00,185428,51,3
2309374,2024-09-03 13:05:00,186177,51,3
2309329,2024-09-03 13:00:00,187155,51,2
2309307,2024-09-03 12:55:00,187473,51,2
2309290,2024-09-03 12:50:00,187652,51,2
2309268,2024-09-03 12:45:00,187705,51,2
2309244,2024-09-03 12:40:00,187798,51,2
2309224,2024-09-03 12:35:00,187647,51,2
2309200,2024-09-03 12:30:00,187115,51,2
2309178,2024-09-03 12:25:00,187063,51,2
2309158,2024-09-03 12:20:00,186986,51,2
2309131,2024-09-03 12:15:00,187131,51,2
2309112,2024-09-03 12:10:00,187458,51,2
2309090,2024-09-03 12:05:00,188527,51,2
2309048,2024-09-03 12:00:00,189176,51,2
2309023,2024-09-03 11:55:00,189642,51,2
2309004,2024-09-03 11:50:00,189829,51,2
2308982,2024-09-03 11:45:00,190208,51,2
2308960,2024-09-03 11:40:00,190256,51,2
2308938,2024-09-03 11:35:00,190377,51,2
2308918,2024-09-03 11:30:00,190465,51,2
2308894,2024-09-03 11:25:00,190498,51,2
2308872,2024-09-03 11:20:00,190508,51,2
2308850,2024-09-03 11:15:00,190919,51,2
2308828,2024-09-03 11:10:00,191086,51,2
2308808,2024-09-03 11:05:00,191538,51,2
2308768,2024-09-03 11:00:00,192027,51,2
2308750,2024-09-03 10:55:00,192431,51,2
2308728,2024-09-03 10:50:00,192650,51,2
2308708,2024-09-03 10:45:00,192959,51,2
2308690,2024-09-03 10:40:00,193214,51,1
2308666,2024-09-03 10:35:00,193860,51,1
2308645,2024-09-03 10:30:00,194047,51,1
2308625,2024-09-03 10:25:00,194036,51,1
2308601,2024-09-03 10:20:00,194236,51,1
2308583,2024-09-03 10:15:00,194135,51,1
2308563,2024-09-03 10:10:00,194424,51,1
2307724,2024-09-02 20:10:00,195982,52,0
2307684,2024-09-02 20:00:00,195982,52,0
2307666,2024-09-02 19:50:00,196045,52,0
2307644,2024-09-02 19:40:00,195790,52,0
2307626,2024-09-02 19:30:00,194949,52,1
2307604,2024-09-02 19:20:00,194070,52,1
2307584,2024-09-02 19:10:00,192806,52,2
2307542,2024-09-02 19:00:00,192074,52,2
2307522,2024-09-02 18:55:00,191327,52,2
2307502,2024-09-02 18:50:00,190941,52,2
2307482,2024-09-02 18:45:00,190859,52,2
2307462,2024-09-02 18:40:00,190557,52,2
2307442,2024-09-02 18:35:00,190015,52,2
2307422,2024-09-02 18:30:00,189517,52,2
2307399,2024-09-02 18:25:00,189213,52,2
2307377,2024-09-02 18:20:00,188987,52,2
2307359,2024-09-02 18:15:00,189597,52,2
2307337,2024-09-02 18:10:00,189280,52,2
2307316,2024-09-02 18:05:00,189255,52,2
2307275,2024-09-02 18:00:00,188383,52,2
2307254,2024-09-02 17:55:00,187425,52,2
2307234,2024-09-02 17:50:00,186526,52,3
2307213,2024-09-02 17:45:00,186234,52,3
2307192,2024-09-02 17:40:00,186213,52,3
2307170,2024-09-02 17:35:00,185971,52,3
2307148,2024-09-02 17:30:00,184866,52,3
2307123,2024-09-02 17:25:00,183942,52,3
2307104,2024-09-02 17:20:00,182587,52,3
2307082,2024-09-02 17:15:00,181045,52,3
2307060,2024-09-02 17:10:00,179692,52,3
2307038,2024-09-02 17:05:00,178620,52,3
2306996,2024-09-02 17:00:00,178646,52,3
2306977,2024-09-02 16:55:00,178990,52,3
2306953,2024-09-02 16:50:00,179168,52,3
2306931,2024-09-02 16:45:00,179642,52,3
2306909,2024-09-02 16:40:00,179277,52,3
2306889,2024-09-02 16:35:00,179899,52,3
2306867,2024-09-02 16:30:00,181125,52,3
2306847,2024-09-02 16:25:00,181604,52,3
2306827,2024-09-02 16:20:00,181961,52,3
2306807,2024-09-02 16:15:00,180726,52,3
2306783,2024-09-02 16:10:00,179576,52,3
2306761,2024-09-02 16:05:00,178466,52,3
2306719,2024-09-02 16:00:00,177679,52,3
2306697,2024-09-02 15:55:00,176688,52,3
2306675,2024-09-02 15:50:00,176469,52,3
2306653,2024-09-02 15:45:00,176209,52,3
2306631,2024-09-02 15:40:00,176887,52,3
2306609,2024-09-02 15:35:00,177335,52,3
2306587,2024-09-02 15:30:00,177650,52,3
2306565,2024-09-02 15:25:00,177850,52,3
2306543,2024-09-02 15:20:00,178036,52,3
2306521,2024-09-02 15:15:00,178404,52,3
2306499,2024-09-02 15:10:00,178870,52,3
2306477,2024-09-02 15:05:00,178161,52,3
2306435,2024-09-02 15:00:00,177688,52,3
2306413,2024-09-02 14:55:00,176990,52,3
2306388,2024-09-02 14:50:00,176339,52,3
2306371,2024-09-02 14:45:00,177045,52,3
2306347,2024-09-02 14:40:00,177712,52,3
2306322,2024-09-02 14:35:00,178307,52,3
2306303,2024-09-02 14:30:00,179255,52,3
2306281,2024-09-02 14:25:00,180645,52,3
2306261,2024-09-02 14:20:00,180773,52,3
2306237,2024-09-02 14:15:00,181491,52,3
2306215,2024-09-02 14:10:00,182036,52,3
2306193,2024-09-02 14:05:00,183309,52,3
2306151,2024-09-02 14:00:00,183481,52,3
2306129,2024-09-02 13:55:00,184090,52,3
2306107,2024-09-02 13:50:00,184727,52,3
2306085,2024-09-02 13:45:00,185193,52,3
2306063,2024-09-02 13:40:00,185456,52,3
2306041,2024-09-02 13:35:00,185773,52,3
2306019,2024-09-02 13:30:00,185943,52,3
2305999,2024-09-02 13:25:00,186477,52,3
2305975,2024-09-02 13:20:00,186680,52,3
2303991,2024-09-01 18:00:00,195918,53,0
2303974,2024-09-01 17:55:00,195595,53,0
2303954,2024-09-01 17:50:00,195511,53,0
2303934,2024-09-01 17:45:00,195529,53,0
2303911,2024-09-01 17:40:00,195600,53,0
2303894,2024-09-01 17:35:00,195423,53,0
2303873,2024-09-01 17:30:00,195373,53,0
2303852,2024-09-01 17:25:00,195445,53,0
2303832,2024-09-01 17:20:00,195397,53,0
2303812,2024-09-01 17:15:00,195406,53,0
2303792,2024-09-01 17:10:00,195363,53,0
2303771,2024-09-01 17:05:00,195301,53,0
2303730,2024-09-01 17:00:00,195165,53,0
2303709,2024-09-01 16:55:00,195112,53,1
2303690,2024-09-01 16:50:00,194975,53,1
2303668,2024-09-01 16:45:00,194909,53,1
2303648,2024-09-01 16:40:00,194911,53,1
2303628,2024-09-01 16:35:00,194936,53,1
2303610,2024-09-01 16:30:00,194983,53,1
2303588,2024-09-01 16:25:00,195013,53,1
2303568,2024-09-01 16:20:00,195121,53,0
2303546,2024-09-01 16:15:00,195112,53,1
2303527,2024-09-01 16:10:00,195048,53,1
2303505,2024-09-01 16:05:00,194978,53,1
2303462,2024-09-01 16:00:00,194882,53,1
2303441,2024-09-01 15:55:00,194720,53,1
2303423,2024-09-01 15:50:00,195068,53,1
2303401,2024-09-01 15:45:00,195039,53,1
2303381,2024-09-01 15:40:00,195100,53,1
2303363,2024-09-01 15:35:00,195186,53,0
2303341,2024-09-01 15:30:00,195303,53,0
2303321,2024-09-01 15:25:00,195205,53,0
2303301,2024-09-01 15:20:00,195104,53,1
2303281,2024-09-01 15:15:00,195113,53,0
2303261,2024-09-01 15:10:00,195187,53,0
2303241,2024-09-01 15:05:00,195067,53,1
2303201,2024-09-01 15:00:00,195033,53,1
2303181,2024-09-01 14:55:00,195005,53,1
2303161,2024-09-01 14:50:00,195012,53,1
2303136,2024-09-01 14:45:00,194828,53,1
2303119,2024-09-01 14:40:00,194550,53,1
2303095,2024-09-01 14:35:00,194309,53,1
2303075,2024-09-01 14:30:00,194198,53,1
2303055,2024-09-01 14:25:00,194173,53,1
2303037,2024-09-01 14:20:00,194107,53,1
2303014,2024-09-01 14:15:00,194101,53,1
2302993,2024-09-01 14:10:00,193852,53,1
2302975,2024-09-01 14:05:00,193863,53,1
2302933,2024-09-01 14:00:00,193905,53,1
2302913,2024-09-01 13:55:00,193622,53,1
2302891,2024-09-01 13:50:00,193644,53,1
2302871,2024-09-01 13:45:00,193669,53,1
2302849,2024-09-01 13:40:00,193646,53,1
2302829,2024-09-01 13:35:00,193619,53,1
2302807,2024-09-01 13:30:00,193733,53,1
2302785,2024-09-01 13:20:00,193668,53,1
2302765,2024-09-01 13:15:00,193720,53,1
2302742,2024-09-01 13:10:00,193703,53,1
2302725,2024-09-01 13:05:00,193694,53,1
2302686,2024-09-01 13:00:00,193762,53,1
2302666,2024-09-01 12:50:00,193596,53,1
2302644,2024-09-01 12:45:00,193625,53,1
2302624,2024-09-01 12:40:00,193757,53,1
2302606,2024-09-01 12:35:00,193758,53,1
2302584,2024-09-01 12:30:00,193863,53,1
2302564,2024-09-01 12:25:00,194014,53,1
2302544,2024-09-01 12:20:00,194085,53,1
2302524,2024-09-01 12:15:00,194014,53,1
2302503,2024-09-01 12:10:00,194134,53,1
2302481,2024-09-01 12:05:00,193997,53,1
2302439,2024-09-01 12:00:00,193936,53,1
2302419,2024-09-01 11:55:00,194083,53,1
2302398,2024-09-01 11:50:00,194278,53,1
2302376,2024-09-01 11:45:00,194357,53,1
2302356,2024-09-01 11:40:00,194348,53,1
2302332,2024-09-01 11:35:00,194313,53,1
2302310,2024-09-01 11:30:00,194439,53,1
2302288,2024-09-01 11:25:00,194492,53,1
2302268,2024-09-01 11:20:00,194768,53,1
2302245,2024-09-01 11:15:00,194788,53,1
2302225,2024-09-01 11:10:00,194784,53,1
2301152,2024-08-31 17:10:00,196082,54,0
2301110,2024-08-31 17:00:00,195714,54,0
2301090,2024-08-31 16:55:00,195823,54,0
2301070,2024-08-31 16:50:00,195445,54,0
2301050,2024-08-31 16:45:00,195313,54,0
2301030,2024-08-31 16:40:00,195206,54,0
2301008,2024-08-31 16:35:00,195280,54,0
2300988,2024-08-31 16:30:00,195304,54,0
2300968,2024-08-31 16:25:00,195309,54,0
2300948,2024-08-31 16:20:00,195132,54,0
2300928,2024-08-31 16:15:00,195021,54,1
2300905,2024-08-31 16:10:00,195090,54,1
2300885,2024-08-31 16:05:00,195061,54,1
2300845,2024-08-31 16:00:00,194807,54,1
2300827,2024-08-31 15:55:00,194729,54,1
2300805,2024-08-31 15:50:00,194585,54,1
2300787,2024-08-31 15:45:00,194526,54,1
2300765,2024-08-31 15:40:00,194675,54,1
2300745,2024-08-31 15:35:00,194787,54,1
2300727,2024-08-31 15:30:00,194774,54,1
2300707,2024-08-31 15:25:00,195024,54,1
2300686,2024-08-31 15:20:00,195036,54,1
2300664,2024-08-31 15:15:00,194837,54,1
2300640,2024-08-31 15:10:00,194542,54,1
2300618,2024-08-31 15:05:00,194215,54,1
2300578,2024-08-31 15:00:00,194261,54,1
2300560,2024-08-31 14:55:00,194378,54,1
2300539,2024-08-31 14:50:00,194521,54,1
2300517,2024-08-31 14:45:00,194653,54,1
2300496,2024-08-31 14:40:00,194797,54,1
2299424,2024-08-30 20:30:00,196131,55,0
2299402,2024-08-30 20:20:00,196096,55,0
2299382,2024-08-30 20:10:00,196038,55,0
2299342,2024-08-30 20:00:00,195552,55,0
2299324,2024-08-30 19:50:00,195130,55,0
2299302,2024-08-30 19:40:00,195043,55,1
2299282,2024-08-30 19:30:00,194846,55,1
2299264,2024-08-30 19:20:00,194842,55,1
2299242,2024-08-30 19:10:00,194905,55,1
2299200,2024-08-30 19:00:00,194794,55,1
2299182,2024-08-30 18:55:00,194433,55,1
2299160,2024-08-30 18:50:00,194509,55,1
2299140,2024-08-30 18:45:00,194385,55,1
2299120,2024-08-30 18:40:00,194224,55,1
2299100,2024-08-30 18:35:00,194433,55,1
2299080,2024-08-30 18:30:00,194681,55,1
2299057,2024-08-30 18:25:00,194759,55,1
2299037,2024-08-30 18:20:00,194639,55,1
2299015,2024-08-30 18:15:00,194677,55,1
2298992,2024-08-30 18:10:00,194380,55,1
2298973,2024-08-30 18:05:00,194191,55,1
2298932,2024-08-30 18:00:00,194115,55,1
2298911,2024-08-30 17:55:00,193969,55,1
2298889,2024-08-30 17:50:00,193762,55,1
2298865,2024-08-30 17:45:00,193860,55,1
2298843,2024-08-30 17:40:00,194024,55,1
2298821,2024-08-30 17:35:00,194073,55,1
2298799,2024-08-30 17:30:00,194069,55,1
2298779,2024-08-30 17:25:00,194136,55,1
2298755,2024-08-30 17:20:00,194256,55,1
2298733,2024-08-30 17:15:00,194233,55,1
2298711,2024-08-30 17:10:00,194284,55,1
2298691,2024-08-30 17:05:00,194165,55,1
2298647,2024-08-30 17:00:00,194000,55,1
2298627,2024-08-30 16:55:00,193895,55,1
2298606,2024-08-30 16:50:00,194008,55,1
2298584,2024-08-30 16:45:00,193919,55,1
2298560,2024-08-30 16:40:00,194031,55,1
2298538,2024-08-30 16:35:00,194314,55,1
2298516,2024-08-30 16:30:00,194430,55,1
2298497,2024-08-30 16:25:00,194516,55,1
2298475,2024-08-30 16:20:00,194487,55,1
2298455,2024-08-30 16:15:00,194452,55,1
2298437,2024-08-30 16:10:00,194424,55,1
2298398,2024-08-30 16:00:00,194318,55,1
2298376,2024-08-30 15:50:00,194442,55,1
2298356,2024-08-30 15:40:00,194513,55,1
2298338,2024-08-30 15:30:00,194525,55,1
2298316,2024-08-30 15:20:00,194699,55,1
2298296,2024-08-30 15:10:00,195060,55,1
2298256,2024-08-30 15:00:00,195222,55,0
2298236,2024-08-30 14:50:00,195246,55,0
2298214,2024-08-30 14:40:00,194611,55,1
2298194,2024-08-30 14:35:00,194442,55,1
2298174,2024-08-30 14:30:00,194282,55,1
2298154,2024-08-30 14:25:00,193894,55,1
2298134,2024-08-30 14:20:00,193528,55,1
2298112,2024-08-30 14:15:00,193310,55,1
2298090,2024-08-30 14:10:00,193250,55,1
2298068,2024-08-30 14:05:00,193130,55,2
2298026,2024-08-30 14:00:00,193104,55,2
2298004,2024-08-30 13:55:00,193300,55,1
2297982,2024-08-30 13:50:00,193379,55,1
2297962,2024-08-30 13:45:00,193515,55,1
2297940,2024-08-30 13:40:00,193596,55,1
2297918,2024-08-30 13:35:00,193515,55,1
2297894,2024-08-30 13:30:00,193310,55,1
2297872,2024-08-30 13:25:00,193282,55,1
2297852,2024-08-30 13:20:00,193496,55,1
2297828,2024-08-30 13:15:00,193557,55,1
2297806,2024-08-30 13:10:00,193582,55,1
2297781,2024-08-30 13:05:00,193599,55,1
2297742,2024-08-30 13:00:00,193791,55,1
2297720,2024-08-30 12:55:00,193860,55,1
2297702,2024-08-30 12:50:00,193832,55,1
2297680,2024-08-30 12:45:00,193948,55,1
2297662,2024-08-30 12:40:00,194169,55,1
2297641,2024-08-30 12:35:00,194294,55,1
2297618,2024-08-30 12:30:00,194258,55,1
2297597,2024-08-30 12:25:00,194438,55,1
2297578,2024-08-30 12:20:00,194552,55,1
2297556,2024-08-30 12:15:00,194765,55,1
2297536,2024-08-30 12:10:00,194946,55,1
2297517,2024-08-30 12:05:00,194896,55,1
2297474,2024-08-30 12:00:00,195037,55,1
2297456,2024-08-30 11:55:00,195153,55,0
2297434,2024-08-30 11:50:00,195333,55,0
2297414,2024-08-30 11:45:00,195549,55,0
2297398,2024-08-30 11:40:00,195514,55,0
2296504,2024-08-29 20:30:00,196122,56,0
2296484,2024-08-29 20:20:00,196153,56,0
2296464,2024-08-29 20:10:00,195685,56,0
2296424,2024-08-29 20:00:00,195527,56,0
2296404,2024-08-29 19:50:00,195363,56,0
2296384,2024-08-29 19:40:00,194768,56,1
2296364,2024-08-29 19:30:00,194584,56,1
2296344,2024-08-29 19:20:00,194602,56,1
2296321,2024-08-29 19:10:00,194715,56,1
2296284,2024-08-29 19:00:00,194233,56,1
2296261,2024-08-29 18:50:00,193794,56,1
2296241,2024-08-29 18:40:00,193534,56,1
2296222,2024-08-29 18:30:00,193202,56,1
2296202,2024-08-29 18:25:00,192834,56,2
2296179,2024-08-29 18:20:00,192817,56,2
2296159,2024-08-29 18:15:00,192698,56,2
2296142,2024-08-29 18:10:00,192895,56,2
2296122,2024-08-29 18:05:00,193099,56,2
