id,date_time,not_rain_pxl,sequence,rain_category
2369085,2024-09-23 22:40:00,153349,31,4
2369063,2024-09-23 22:35:00,154960,31,4
2369041,2024-09-23 22:30:00,157082,31,4
2369019,2024-09-23 22:25:00,154942,31,4
2368997,2024-09-23 22:20:00,153880,31,4
2368975,2024-09-23 22:15:00,154178,31,4
2368953,2024-09-23 22:10:00,154795,31,4
2368931,2024-09-23 22:05:00,156507,31,4
2368889,2024-09-23 22:00:00,155561,31,4
2368869,2024-09-23 21:55:00,155399,31,4
2368845,2024-09-23 21:50:00,157621,31,4
2368825,2024-09-23 21:45:00,158782,31,4
2368801,2024-09-23 21:40:00,159907,31,4
2368779,2024-09-23 21:35:00,161223,31,4
2368757,2024-09-23 21:30:00,161544,31,4
2368735,2024-09-23 21:25:00,161680,31,4
2368713,2024-09-23 21:20:00,161349,31,4
2368692,2024-09-23 21:15:00,160426,31,4
2368670,2024-09-23 21:10:00,159764,31,4
2368649,2024-09-23 21:05:00,158596,31,4
2368605,2024-09-23 21:00:00,159418,31,4
2368586,2024-09-23 20:55:00,159267,31,4
2368564,2024-09-23 20:50:00,160549,31,4
2368542,2024-09-23 20:45:00,160316,31,4
2368520,2024-09-23 20:40:00,162420,31,4
2368498,2024-09-23 20:35:00,162276,31,4
2368477,2024-09-23 20:30:00,162611,31,4
2368456,2024-09-23 20:25:00,164113,31,4
2368434,2024-09-23 20:20:00,165683,31,4
2368412,2024-09-23 20:15:00,166282,31,4
2368390,2024-09-23 20:10:00,167654,31,4
2368370,2024-09-23 20:05:00,168785,31,3
2368329,2024-09-23 20:00:00,168711,31,3
2368311,2024-09-23 19:55:00,170211,31,3
2368291,2024-09-23 19:50:00,170966,31,3
2368269,2024-09-23 19:45:00,169942,31,3
2368248,2024-09-23 19:40:00,170726,31,3
2368228,2024-09-23 19:35:00,170277,31,3
2368208,2024-09-23 19:30:00,170182,31,3
2368188,2024-09-23 19:25:00,171457,31,3
2368167,2024-09-23 19:20:00,172958,31,3
2368147,2024-09-23 19:15:00,173161,31,3
2368129,2024-09-23 19:10:00,175066,31,3
2368088,2024-09-23 19:00:00,175212,31,3
2368068,2024-09-23 18:50:00,175824,31,3
2368046,2024-09-23 18:40:00,177857,31,3
2368023,2024-09-23 18:35:00,177487,31,3
2368006,2024-09-23 18:30:00,177562,31,3
2367988,2024-09-23 18:25:00,178229,31,3
2367966,2024-09-23 18:20:00,179726,31,3
2367944,2024-09-23 18:15:00,179094,31,3
2367924,2024-09-23 18:10:00,180881,31,3
2367904,2024-09-23 18:05:00,181048,31,3
2367866,2024-09-23 18:00:00,181218,31,3
2367846,2024-09-23 17:50:00,181677,31,3
2367826,2024-09-23 17:40:00,183287,31,3
2367804,2024-09-23 17:30:00,185273,31,3
2367786,2024-09-23 17:25:00,185300,31,3
2367764,2024-09-23 17:20:00,186357,31,3
2367744,2024-09-23 17:15:00,186399,31,3
2367725,2024-09-23 17:10:00,188013,31,2
2367685,2024-09-23 17:00:00,189377,31,2
2367665,2024-09-23 16:50:00,190665,31,2
2367645,2024-09-23 16:40:00,192083,31,2
2367625,2024-09-23 16:30:00,193218,31,1
2367605,2024-09-23 16:20:00,194234,31,1
2367585,2024-09-23 16:10:00,194313,31,1
2367545,2024-09-23 16:00:00,194867,31,1
2367527,2024-09-23 15:50:00,195227,31,0
2367505,2024-09-23 15:40:00,195542,31,0
2361888,2024-09-19 23:50:00,195779,32,0
2361866,2024-09-19 23:40:00,195590,32,0
2361848,2024-09-19 23:30:00,195452,32,0
2361828,2024-09-19 23:20:00,195429,32,0
2361806,2024-09-19 23:10:00,195392,32,0
2361766,2024-09-19 23:00:00,195371,32,0
2361746,2024-09-19 22:50:00,195249,32,0
2361726,2024-09-19 22:40:00,195110,32,1
2361706,2024-09-19 22:30:00,194797,32,1
2361688,2024-09-19 22:20:00,194763,32,1
2361668,2024-09-19 22:10:00,194757,32,1
2361626,2024-09-19 22:00:00,194279,32,1
2361608,2024-09-19 21:50:00,193793,32,1
2361586,2024-09-19 21:40:00,192981,32,2
2361566,2024-09-19 21:30:00,192901,32,2
2361546,2024-09-19 21:20:00,192197,32,2
2361526,2024-09-19 21:10:00,191849,32,2
2361486,2024-09-19 21:00:00,191203,32,2
2361468,2024-09-19 20:50:00,189429,32,2
2361448,2024-09-19 20:40:00,187199,32,2
2361428,2024-09-19 20:30:00,186675,32,3
2361408,2024-09-19 20:20:00,187609,32,2
2361388,2024-09-19 20:10:00,186657,32,3
2361343,2024-09-19 20:00:00,186300,32,3
2361326,2024-09-19 19:50:00,185623,32,3
2361306,2024-09-19 19:40:00,184618,32,3
2361286,2024-09-19 19:30:00,184119,32,3
2361266,2024-09-19 19:20:00,184253,32,3
2361248,2024-09-19 19:10:00,185150,32,3
2361206,2024-09-19 19:00:00,185633,32,3
2361186,2024-09-19 18:50:00,186469,32,3
2361168,2024-09-19 18:40:00,186797,32,2
2361146,2024-09-19 18:30:00,186811,32,2
2361128,2024-09-19 18:20:00,186953,32,2
2361108,2024-09-19 18:10:00,187960,32,2
2361068,2024-09-19 18:00:00,189951,32,2
2361048,2024-09-19 17:50:00,189818,32,2
2361026,2024-09-19 17:40:00,188019,32,2
2361006,2024-09-19 17:30:00,187408,32,2
2360986,2024-09-19 17:20:00,185400,32,3
2360968,2024-09-19 17:10:00,185967,32,3
2360926,2024-09-19 17:00:00,186904,32,2
2360908,2024-09-19 16:50:00,188059,32,2
2360886,2024-09-19 16:40:00,189276,32,2
2360866,2024-09-19 16:30:00,188985,32,2
2360848,2024-09-19 16:20:00,190041,32,2
2360828,2024-09-19 16:10:00,190505,32,2
2360786,2024-09-19 16:00:00,190639,32,2
2360766,2024-09-19 15:50:00,191561,32,2
2360748,2024-09-19 15:40:00,191510,32,2
2360726,2024-09-19 15:30:00,191490,32,2
2360706,2024-09-19 15:20:00,191530,32,2
2360686,2024-09-19 15:10:00,191605,32,2
2360646,2024-09-19 15:00:00,191884,32,2
2360626,2024-09-19 14:50:00,191942,32,2
2360606,2024-09-19 14:40:00,191944,32,2
2360586,2024-09-19 14:30:00,192563,32,2
2360568,2024-09-19 14:20:00,192872,32,2
2360546,2024-09-19 14:10:00,193802,32,1
2360506,2024-09-19 14:00:00,194873,32,1
2360486,2024-09-19 13:50:00,195699,32,0
2360468,2024-09-19 13:40:00,195992,32,0
2360448,2024-09-19 13:30:00,195996,32,0
2360428,2024-09-19 13:20:00,195931,32,0
2360406,2024-09-19 13:10:00,195743,32,0
2360368,2024-09-19 13:00:00,195793,32,0
2360346,2024-09-19 12:50:00,195716,32,0
2360326,2024-09-19 12:40:00,195694,32,0
2360306,2024-09-19 12:30:00,195618,32,0
2360288,2024-09-19 12:20:00,195506,32,0
2360268,2024-09-19 12:10:00,195492,32,0
2360146,2024-09-19 10:30:00,196135,33,0
2360126,2024-09-19 10:20:00,196070,33,0
2360106,2024-09-19 10:10:00,195993,33,0
2360066,2024-09-19 10:00:00,195922,33,0
2360048,2024-09-19 09:50:00,195820,33,0
2360026,2024-09-19 09:40:00,195705,33,0
2360006,2024-09-19 09:30:00,195462,33,0
2359986,2024-09-19 09:20:00,195675,33,0
2359968,2024-09-19 09:10:00,195730,33,0
2359926,2024-09-19 09:00:00,195803,33,0
2359906,2024-09-19 08:50:00,195856,33,0
2359888,2024-09-19 08:40:00,195714,33,0
2359866,2024-09-19 08:30:00,195976,33,0
2359846,2024-09-19 08:20:00,195956,33,0
2359828,2024-09-19 08:10:00,195955,33,0
2359786,2024-09-19 08:00:00,195943,33,0
2359766,2024-09-19 07:50:00,195888,33,0
2359744,2024-09-19 07:45:00,195717,33,0
2359724,2024-09-19 07:40:00,195608,33,0
2359704,2024-09-19 07:35:00,195460,33,0
2359684,2024-09-19 07:30:00,195401,33,0
2359663,2024-09-19 07:25:00,195224,33,0
2359643,2024-09-19 07:20:00,195182,33,0
2359624,2024-09-19 07:15:00,194934,33,1
2359602,2024-09-19 07:10:00,194902,33,1
2359582,2024-09-19 07:05:00,194873,33,1
2359544,2024-09-19 07:00:00,194803,33,1
2359524,2024-09-19 06:55:00,194608,33,1
2359506,2024-09-19 06:50:00,194506,33,1
2359483,2024-09-19 06:40:00,194694,33,1
2359463,2024-09-19 06:30:00,194691,33,1
2359443,2024-09-19 06:20:00,194659,33,1
2359423,2024-09-19 06:10:00,194470,33,1
2359383,2024-09-19 06:00:00,194374,33,1
2359363,2024-09-19 05:50:00,194199,33,1
2359341,2024-09-19 05:40:00,193739,33,1
2359318,2024-09-19 05:35:00,193583,33,1
2359301,2024-09-19 05:30:00,193710,33,1
2359278,2024-09-19 05:25:00,192952,33,2
2359260,2024-09-19 05:20:00,193006,33,2
2359243,2024-09-19 05:10:00,192840,33,2
2359205,2024-09-19 05:00:00,192443,33,2
2359185,2024-09-19 04:50:00,191872,33,2
2359163,2024-09-19 04:40:00,191833,33,2
2359143,2024-09-19 04:30:00,191689,33,2
2359125,2024-09-19 04:20:00,192046,33,2
2359103,2024-09-19 04:10:00,192398,33,2
2359063,2024-09-19 04:00:00,192677,33,2
2359043,2024-09-19 03:50:00,192564,33,2
2359023,2024-09-19 03:40:00,192262,33,2
2359003,2024-09-19 03:30:00,191737,33,2
2358983,2024-09-19 03:20:00,191473,33,2
2358958,2024-09-19 03:10:00,190620,33,2
2358941,2024-09-19 03:05:00,191206,33,2
2358901,2024-09-19 03:00:00,191616,33,2
2358881,2024-09-19 02:55:00,191985,33,2
2358862,2024-09-19 02:50:00,192275,33,2
2358839,2024-09-19 02:40:00,192811,33,2
2358822,2024-09-19 02:30:00,193223,33,1
2358799,2024-09-19 02:20:00,193549,33,1
2358784,2024-09-19 02:10:00,193271,33,1
2358744,2024-09-19 02:00:00,193656,33,1
2358724,2024-09-19 01:50:00,193859,33,1
2358706,2024-09-19 01:40:00,194066,33,1
2358684,2024-09-19 01:30:00,194510,33,1
2358664,2024-09-19 01:20:00,194798,33,1
2358644,2024-09-19 01:10:00,195305,33,0
2358604,2024-09-19 01:00:00,195508,33,0
2358584,2024-09-19 00:50:00,195398,33,0
2358564,2024-09-19 00:40:00,195330,33,0
2358544,2024-09-19 00:30:00,195337,33,0
2358524,2024-09-19 00:20:00,195359,33,0
2358231,2024-09-18 21:30:00,196125,34,0
2358211,2024-09-18 21:20:00,195951,34,0
2358191,2024-09-18 21:10:00,195775,34,0
2358151,2024-09-18 21:00:00,195552,34,0
2358131,2024-09-18 20:50:00,195229,34,0
2358111,2024-09-18 20:40:00,194843,34,1
2358091,2024-09-18 20:30:00,194622,34,1
2358071,2024-09-18 20:20:00,194030,34,1
2358051,2024-09-18 20:10:00,193686,34,1
2358011,2024-09-18 20:00:00,193616,34,1
2357993,2024-09-18 19:50:00,193537,34,1
2357971,2024-09-18 19:40:00,193937,34,1
2357951,2024-09-18 19:30:00,194337,34,1
2357933,2024-09-18 19:20:00,194601,34,1
2357911,2024-09-18 19:10:00,194898,34,1
2357811,2024-09-18 18:00:00,196073,35,0
2357791,2024-09-18 17:50:00,196077,35,0
2357773,2024-09-18 17:40:00,196142,35,0
2357751,2024-09-18 17:30:00,195799,35,0
2357731,2024-09-18 17:20:00,195306,35,0
2357711,2024-09-18 17:10:00,195539,35,0
2357671,2024-09-18 17:00:00,195501,35,0
2357651,2024-09-18 16:50:00,195757,35,0
2357631,2024-09-18 16:40:00,195327,35,0
2357611,2024-09-18 16:30:00,194935,35,1
2357593,2024-09-18 16:20:00,194307,35,1
2357571,2024-09-18 16:10:00,193497,35,1
2357531,2024-09-18 16:00:00,192899,35,2
2357511,2024-09-18 15:50:00,191780,35,2
2357493,2024-09-18 15:40:00,191128,35,2
2357473,2024-09-18 15:30:00,190741,35,2
2357453,2024-09-18 15:20:00,190900,35,2
2357431,2024-09-18 15:10:00,190607,35,2
2357391,2024-09-18 15:00:00,190311,35,2
2357371,2024-09-18 14:50:00,189825,35,2
2357353,2024-09-18 14:40:00,189403,35,2
2357331,2024-09-18 14:30:00,188553,35,2
2357313,2024-09-18 14:20:00,188498,35,2
2357291,2024-09-18 14:10:00,188517,35,2
2357251,2024-09-18 14:00:00,187929,35,2
2357233,2024-09-18 13:50:00,187687,35,2
2357211,2024-09-18 13:40:00,187272,35,2
2357191,2024-09-18 13:30:00,186631,35,3
2357168,2024-09-18 13:20:00,186188,35,3
2357151,2024-09-18 13:10:00,185793,35,3
2357111,2024-09-18 13:00:00,185715,35,3
2357091,2024-09-18 12:50:00,186060,35,3
2357071,2024-09-18 12:40:00,187099,35,2
2357051,2024-09-18 12:30:00,187421,35,2
2357033,2024-09-18 12:20:00,188846,35,2
2357013,2024-09-18 12:10:00,190393,35,2
2356971,2024-09-18 12:00:00,191449,35,2
2356953,2024-09-18 11:50:00,191734,35,2
2356933,2024-09-18 11:40:00,192142,35,2
2356913,2024-09-18 11:30:00,191624,35,2
2356891,2024-09-18 11:20:00,192092,35,2
2356871,2024-09-18 11:10:00,192193,35,2
2356831,2024-09-18 11:00:00,191371,35,2
2356813,2024-09-18 10:50:00,190667,35,2
2356791,2024-09-18 10:40:00,190405,35,2
2356773,2024-09-18 10:30:00,190325,35,2
2356753,2024-09-18 10:20:00,190017,35,2
2356731,2024-09-18 10:10:00,189079,35,2
2356691,2024-09-18 10:00:00,188724,35,2
2356673,2024-09-18 09:50:00,188376,35,2
2356653,2024-09-18 09:40:00,188001,35,2
2356633,2024-09-18 09:30:00,188250,35,2
2356613,2024-09-18 09:20:00,187496,35,2
2356593,2024-09-18 09:10:00,186711,35,3
2356551,2024-09-18 09:00:00,186522,35,3
2356531,2024-09-18 08:50:00,186116,35,3
2356511,2024-09-18 08:40:00,184977,35,3
2356493,2024-09-18 08:30:00,185507,35,3
2356471,2024-09-18 08:20:00,184434,35,3
2356453,2024-09-18 08:10:00,183728,35,3
2356411,2024-09-18 08:00:00,182343,35,3
2356391,2024-09-18 07:50:00,181777,35,3
2356371,2024-09-18 07:40:00,182392,35,3
2356353,2024-09-18 07:30:00,182164,35,3
2356331,2024-09-18 07:20:00,182563,35,3
2356311,2024-09-18 07:10:00,182824,35,3
2356271,2024-09-18 07:00:00,182439,35,3
2356251,2024-09-18 06:50:00,181758,35,3
2356231,2024-09-18 06:40:00,181685,35,3
2356211,2024-09-18 06:30:00,183294,35,3
2356191,2024-09-18 06:20:00,184651,35,3
2356171,2024-09-18 06:10:00,185333,35,3
2356131,2024-09-18 06:00:00,185639,35,3
2356111,2024-09-18 05:50:00,185289,35,3
2356091,2024-09-18 05:40:00,185295,35,3
2356071,2024-09-18 05:30:00,185676,35,3
2356048,2024-09-18 05:20:00,186124,35,3
2356031,2024-09-18 05:10:00,186894,35,2
2355993,2024-09-18 05:00:00,187643,35,2
2355971,2024-09-18 04:50:00,187701,35,2
2355953,2024-09-18 04:40:00,188215,35,2
2355931,2024-09-18 04:30:00,189713,35,2
2355911,2024-09-18 04:20:00,189706,35,2
2355891,2024-09-18 04:10:00,189803,35,2
2355851,2024-09-18 04:00:00,190504,35,2
2355831,2024-09-18 03:50:00,191159,35,2
2355808,2024-09-18 03:40:00,191395,35,2
2355793,2024-09-18 03:30:00,192210,35,2
2355771,2024-09-18 03:20:00,192273,35,2
2355753,2024-09-18 03:10:00,192469,35,2
2355711,2024-09-18 03:00:00,192283,35,2
2355691,2024-09-18 02:50:00,192859,35,2
2355671,2024-09-18 02:40:00,192899,35,2
2355651,2024-09-18 02:30:00,193158,35,2
2355631,2024-09-18 02:20:00,193294,35,1
2355611,2024-09-18 02:10:00,193224,35,1
2355571,2024-09-18 02:00:00,193711,35,1
2355551,2024-09-18 01:50:00,194086,35,1
2355531,2024-09-18 01:40:00,195154,35,0
2355340,2024-09-17 23:50:00,195500,36,0
2355318,2024-09-17 23:40:00,195651,36,0
2355298,2024-09-17 23:30:00,195229,36,0
2355278,2024-09-17 23:20:00,194455,36,1
2355258,2024-09-17 23:10:00,194412,36,1
2355218,2024-09-17 23:00:00,194822,36,1
2355198,2024-09-17 22:50:00,194527,36,1
2355180,2024-09-17 22:40:00,194745,36,1
2355160,2024-09-17 22:30:00,194300,36,1
2355138,2024-09-17 22:20:00,193025,36,2
2355118,2024-09-17 22:10:00,193695,36,1
2354258,2024-09-17 08:10:00,196082,37,0
2354218,2024-09-17 08:00:00,195825,37,0
2354198,2024-09-17 07:50:00,195843,37,0
2354178,2024-09-17 07:40:00,195650,37,0
2354158,2024-09-17 07:30:00,195617,37,0
2354138,2024-09-17 07:20:00,195847,37,0
2354118,2024-09-17 07:10:00,195949,37,0
2354078,2024-09-17 07:00:00,195939,37,0
2354060,2024-09-17 06:50:00,195121,37,0
2354038,2024-09-17 06:40:00,194623,37,1
2354018,2024-09-17 06:30:00,194810,37,1
2353998,2024-09-17 06:20:00,194677,37,1
2353978,2024-09-17 06:10:00,194556,37,1
2353940,2024-09-17 06:00:00,193966,37,1
2353920,2024-09-17 05:50:00,193297,37,1
2353898,2024-09-17 05:40:00,191719,37,2
2353875,2024-09-17 05:30:00,191587,37,2
2353858,2024-09-17 05:20:00,190989,37,2
2353838,2024-09-17 05:10:00,189794,37,2
2353800,2024-09-17 05:00:00,188094,37,2
2353778,2024-09-17 04:50:00,188400,37,2
2353760,2024-09-17 04:40:00,188635,37,2
2353738,2024-09-17 04:30:00,188985,37,2
2353718,2024-09-17 04:20:00,189787,37,2
2353698,2024-09-17 04:10:00,191319,37,2
2353658,2024-09-17 04:00:00,191006,37,2
2353638,2024-09-17 03:50:00,190877,37,2
2353618,2024-09-17 03:40:00,190642,37,2
2353598,2024-09-17 03:30:00,190267,37,2
2353578,2024-09-17 03:20:00,188329,37,2
2353558,2024-09-17 03:10:00,187943,37,2
2353518,2024-09-17 03:00:00,187346,37,2
2353498,2024-09-17 02:50:00,185482,37,3
2353478,2024-09-17 02:40:00,185214,37,3
2353458,2024-09-17 02:30:00,184013,37,3
2353438,2024-09-17 02:20:00,181828,37,3
2353418,2024-09-17 02:10:00,180009,37,3
2353378,2024-09-17 02:00:00,180107,37,3
2353358,2024-09-17 01:50:00,179297,37,3
2353340,2024-09-17 01:40:00,179628,37,3
2353318,2024-09-17 01:30:00,178695,37,3
2353298,2024-09-17 01:20:00,177327,37,3
2353278,2024-09-17 01:10:00,177200,37,3
2353238,2024-09-17 01:00:00,179067,37,3
2353218,2024-09-17 00:50:00,182095,37,3
2353198,2024-09-17 00:40:00,183945,37,3
2353178,2024-09-17 00:30:00,184899,37,3
2353158,2024-09-17 00:20:00,185572,37,3
2353103,2024-09-16 23:50:00,184355,38,3
2353085,2024-09-16 23:40:00,183928,38,3
2353065,2024-09-16 23:30:00,178848,38,3
2353045,2024-09-16 23:20:00,175268,38,3
2353023,2024-09-16 23:10:00,171426,38,3
2352983,2024-09-16 23:00:00,168478,38,3
2352963,2024-09-16 22:50:00,166792,38,4
2352943,2024-09-16 22:40:00,165078,38,4
2352923,2024-09-16 22:30:00,166130,38,4
2352903,2024-09-16 22:20:00,165094,38,4
2352883,2024-09-16 22:10:00,167080,38,4
2352843,2024-09-16 22:00:00,167574,38,4
2352823,2024-09-16 21:50:00,168596,38,3
2352805,2024-09-16 21:40:00,170743,38,3
2352783,2024-09-16 21:30:00,172204,38,3
2352765,2024-09-16 21:20:00,174922,38,3
2352745,2024-09-16 21:10:00,177580,38,3
2352703,2024-09-16 21:00:00,177916,38,3
2352685,2024-09-16 20:50:00,177268,38,3
2352663,2024-09-16 20:40:00,180976,38,3
2352643,2024-09-16 20:30:00,181766,38,3
2352623,2024-09-16 20:20:00,183096,38,3
2352603,2024-09-16 20:10:00,184808,38,3
2352565,2024-09-16 20:00:00,183514,38,3
2352543,2024-09-16 19:50:00,184911,38,3
2352525,2024-09-16 19:40:00,183654,38,3
2352503,2024-09-16 19:30:00,178785,38,3
2352485,2024-09-16 19:20:00,174178,38,3
2352463,2024-09-16 19:10:00,174362,38,3
2352423,2024-09-16 19:00:00,173255,38,3
2352403,2024-09-16 18:50:00,171624,38,3
2352380,2024-09-16 18:40:00,167233,38,4
2352360,2024-09-16 18:30:00,168497,38,3
2352345,2024-09-16 18:20:00,168228,38,4
2352323,2024-09-16 18:10:00,169017,38,3
2352283,2024-09-16 18:00:00,166207,38,4
2352261,2024-09-16 17:50:00,161465,38,4
2352241,2024-09-16 17:45:00,159028,38,4
2352223,2024-09-16 17:40:00,157261,38,4
2352201,2024-09-16 17:35:00,154939,38,4
2352183,2024-09-16 17:30:00,153885,38,4
2352162,2024-09-16 17:20:00,157474,38,4
2352142,2024-09-16 17:10:00,163411,38,4
2352102,2024-09-16 17:00:00,164437,38,4
2352080,2024-09-16 16:50:00,167435,38,4
2352060,2024-09-16 16:45:00,162284,38,4
2352040,2024-09-16 16:40:00,162504,38,4
2352020,2024-09-16 16:35:00,162756,38,4
2352000,2024-09-16 16:30:00,163246,38,4
2351980,2024-09-16 16:25:00,163259,38,4
2351960,2024-09-16 16:20:00,164668,38,4
2351940,2024-09-16 16:15:00,165700,38,4
2351922,2024-09-16 16:10:00,165211,38,4
2351902,2024-09-16 16:05:00,166735,38,4
2351860,2024-09-16 16:00:00,163684,38,4
2351840,2024-09-16 15:55:00,164569,38,4
2351823,2024-09-16 15:50:00,168288,38,4
2351800,2024-09-16 15:40:00,177807,38,3
2351780,2024-09-16 15:30:00,178708,38,3
2351760,2024-09-16 15:20:00,176377,38,3
2351742,2024-09-16 15:10:00,174294,38,3
2351700,2024-09-16 15:00:00,175497,38,3
2351682,2024-09-16 14:50:00,176174,38,3
2351662,2024-09-16 14:40:00,176854,38,3
2351642,2024-09-16 14:30:00,176354,38,3
2351620,2024-09-16 14:20:00,179929,38,3
2351600,2024-09-16 14:10:00,182109,38,3
2351560,2024-09-16 14:00:00,179204,38,3
2351542,2024-09-16 13:50:00,148883,38,4
2351520,2024-09-16 13:40:00,150615,38,4
2351500,2024-09-16 13:30:00,154586,38,4
2351482,2024-09-16 13:20:00,156967,38,4
2351460,2024-09-16 13:10:00,162726,38,4
2351420,2024-09-16 13:00:00,165604,38,4
2351400,2024-09-16 12:50:00,168641,38,3
2351382,2024-09-16 12:40:00,170919,38,3
2351360,2024-09-16 12:30:00,172745,38,3
2351340,2024-09-16 12:20:00,173572,38,3
2351320,2024-09-16 12:10:00,171852,38,3
2351280,2024-09-16 12:00:00,170811,38,3
2351260,2024-09-16 11:50:00,171183,38,3
2351240,2024-09-16 11:40:00,172978,38,3
2351220,2024-09-16 11:30:00,174721,38,3
2351202,2024-09-16 11:20:00,175070,38,3
2351180,2024-09-16 11:10:00,176524,38,3
2351140,2024-09-16 11:00:00,179976,38,3
2351122,2024-09-16 10:50:00,182160,38,3
2351102,2024-09-16 10:40:00,184972,38,3
2351082,2024-09-16 10:30:00,186057,38,3
2351060,2024-09-16 10:20:00,186973,38,2
2351040,2024-09-16 10:10:00,190030,38,2
2351000,2024-09-16 10:00:00,191493,38,2
2350980,2024-09-16 09:50:00,193092,38,2
2350960,2024-09-16 09:40:00,194660,38,1
2350285,2024-09-15 23:50:00,194939,39,1
2350265,2024-09-15 23:40:00,194046,39,1
2350245,2024-09-15 23:30:00,194038,39,1
2350227,2024-09-15 23:20:00,192574,39,2
2350205,2024-09-15 23:10:00,191859,39,2
2350165,2024-09-15 23:00:00,192102,39,2
2350145,2024-09-15 22:50:00,191882,39,2
2350125,2024-09-15 22:40:00,191946,39,2
2350105,2024-09-15 22:30:00,191528,39,2
2350085,2024-09-15 22:20:00,192220,39,2
2350065,2024-09-15 22:10:00,192285,39,2
2350025,2024-09-15 22:00:00,192474,39,2
2350007,2024-09-15 21:50:00,192931,39,2
2349985,2024-09-15 21:40:00,192397,39,2
2349967,2024-09-15 21:30:00,192502,39,2
2349947,2024-09-15 21:20:00,192577,39,2
2349927,2024-09-15 21:10:00,191675,39,2
2349885,2024-09-15 21:00:00,191026,39,2
2349867,2024-09-15 20:50:00,191543,39,2
2349845,2024-09-15 20:40:00,192312,39,2
2349827,2024-09-15 20:30:00,192325,39,2
2349807,2024-09-15 20:20:00,192633,39,2
2349785,2024-09-15 20:10:00,193476,39,1
2349365,2024-09-15 13:30:00,193226,40,1
2349347,2024-09-15 13:20:00,192191,40,2
2349327,2024-09-15 13:10:00,192138,40,2
2349285,2024-09-15 13:00:00,191247,40,2
2349267,2024-09-15 12:50:00,190571,40,2
2349247,2024-09-15 12:40:00,189055,40,2
2349225,2024-09-15 12:30:00,188118,40,2
2349205,2024-09-15 12:20:00,186623,40,3
2349187,2024-09-15 12:10:00,183824,40,3
2349145,2024-09-15 12:00:00,182625,40,3
2349125,2024-09-15 11:50:00,183514,40,3
2349105,2024-09-15 11:40:00,182684,40,3
2349085,2024-09-15 11:30:00,183746,40,3
2349065,2024-09-15 11:20:00,182900,40,3
2349045,2024-09-15 11:10:00,183308,40,3
2349005,2024-09-15 11:00:00,183387,40,3
2348985,2024-09-15 10:50:00,183389,40,3
2348967,2024-09-15 10:40:00,184257,40,3
2348947,2024-09-15 10:30:00,184343,40,3
2348925,2024-09-15 10:20:00,183061,40,3
2348907,2024-09-15 10:10:00,183373,40,3
2348865,2024-09-15 10:00:00,183767,40,3
2348845,2024-09-15 09:50:00,183541,40,3
2348827,2024-09-15 09:40:00,184337,40,3
2348805,2024-09-15 09:30:00,184232,40,3
2348787,2024-09-15 09:20:00,184556,40,3
2348765,2024-09-15 09:10:00,186040,40,3
2348285,2024-09-15 03:40:00,196052,41,0
2348265,2024-09-15 03:30:00,196078,41,0
2348245,2024-09-15 03:20:00,195967,41,0
2348227,2024-09-15 03:10:00,194625,41,1
2348185,2024-09-15 03:00:00,193684,41,1
2348165,2024-09-15 02:50:00,192211,41,2
2348147,2024-09-15 02:40:00,192022,41,2
2348125,2024-09-15 02:30:00,190208,41,2
2348105,2024-09-15 02:20:00,189506,41,2
2348085,2024-09-15 02:10:00,187232,41,2
2348045,2024-09-15 02:00:00,187631,41,2
2348025,2024-09-15 01:50:00,189131,41,2
2348007,2024-09-15 01:40:00,190959,41,2
